conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.71904525322987E+018,Mon Oct 30 17:35:01 +0000 2023,1,I spent so much on TikTok shop my boo needa take my card and gimmie that 1 ,1.71904525322987E+018,,,en,,0,0,0,https://x.com/Do2Much_/status/1719045253229871359,8.89314754162036E+017,Do2Much_
1.71904469378528E+018,Mon Oct 30 17:33:45 +0000 2023,2,Looking to get into E-commerce or TikTok Shop and you need help? Book a call here https://t.co/n9MMTjZIkJ,1.71904493423636E+018,,_akramii,en,,0,0,0,https://x.com/_akramii/status/1719044934236360783,7.70432283736014E+017,_akramii
1.71904493349392E+018,Mon Oct 30 17:33:45 +0000 2023,2,ordered one thing off tiktok shop and now i just want to buy everything.,1.71904493349392E+018,,,en,she/her â€¢ 24 â€¢ fan account,0,0,0,https://x.com/kiansmarilyn/status/1719044933493924065,1.27384146261517E+018,kiansmarilyn
1.71904473152977E+018,Mon Oct 30 17:32:56 +0000 2023,0, messed around and got on TikTok shop and now I m having a hard time staying away.,1.71904473152977E+018,,,en,Memphis,0,0,0,https://x.com/beetruebeyou/status/1719044731529777464,299457925,beetruebeyou
1.71904469378528E+018,Mon Oct 30 17:32:47 +0000 2023,36,Woke up to maxing out our orders on one of our shops. That's TikTok Shop for you. https://t.co/Q9jDMMe1tp,1.71904469378528E+018,https://pbs.twimg.com/ext_tw_video_thumb/1719044613258825728/pu/img/4hyj6oTbb27WixgP.jpg,,en,,0,3,4,https://x.com/_akramii/status/1719044693785280828,7.70432283736014E+017,_akramii
1.71904264532069E+018,Mon Oct 30 17:24:39 +0000 2023,0,The TikTok shop feels like 5below 98Â¢ store Burlington AJ Wright Ross DDs all in one. Because those products are not worth the hype.,1.71904264532069E+018,,,en,,0,0,0,https://x.com/sunshinehascome/status/1719042645320691801,36840207,sunshinehascome
1.71904230064115E+018,Mon Oct 30 17:23:17 +0000 2023,130,Tiktok shop is the next big thing! Only problem is you need US inventory. I m going to be buying bulk so you guys don t have to and you ll be able to dropship out of my US 3pl ï¸,1.71904230064115E+018,,,en,"Victor, NY",0,14,9,https://x.com/fritz_haywood/status/1719042300641157495,1.05727684470845E+018,fritz_haywood
1.71904095087225E+018,Mon Oct 30 17:17:55 +0000 2023,0,Now u can shop on TikTok ,1.71904095087225E+018,,,en,RIP my love ones ðŸ’™,0,0,0,https://x.com/prodbyjayp/status/1719040950872252763,395613579,prodbyjayp
1.71902425117147E+018,Mon Oct 30 17:16:21 +0000 2023,0,@guhlo Dealt with that a few weeks agoall TikTok shop discount vids??,1.71904055742134E+018,,guhlo,en,NYC,0,0,0,https://x.com/AntonioCCollins/status/1719040557421347232,1.60571881623071E+018,AntonioCCollins
1.71904051651434E+018,Mon Oct 30 17:16:12 +0000 2023,0,TikTok we did not ask for that shop tab. Remove it!,1.71904051651434E+018,,,en,,0,0,0,https://x.com/procheespoir/status/1719040516514349239,3246495705,procheespoir
1.71845716453958E+018,Mon Oct 30 17:14:57 +0000 2023,0,@UGCwithDianna Because it s all fake. If anyone says otherwise they re lying TikTok shop is also okay with losing money at this point to get everyone hooked on shopping there,1.71904020599769E+018,,digitallydianna,en,"California, USA",0,1,0,https://x.com/gracecreatively/status/1719040205997695160,51496234,gracecreatively
1.71904014332185E+018,Mon Oct 30 17:14:43 +0000 2023,1,TikTok really got ruined with all these damn ads for the shop.,1.71904014332185E+018,,,en,United States,0,0,0,https://x.com/DanikNeek/status/1719040143321858543,1.08757721480638E+018,DanikNeek
1.71903963756875E+018,Mon Oct 30 17:12:42 +0000 2023,6,Bought these off tiktok shop because they were literally only 75Â¢ after tax they came last night and I ve been hearing my family play with them all morning https://t.co/YxCfi9nyus,1.71903963756875E+018,https://pbs.twimg.com/media/F9tBcHeb0AAGyH1.jpg,,en,LA ~ he/him ,0,3,0,https://x.com/milkttaro/status/1719039637568753672,8.22201619701846E+017,milkttaro
1.71903800497343E+018,Mon Oct 30 17:06:13 +0000 2023,24,the tiktok shop ads are blowing the app omg. every other video is crazy. fuck that damn snatching jumpsuit where is the funny shit and my cooking videos!!!!!,1.71903800497343E+018,,,en,,3,2,8,https://x.com/badnewsjr_/status/1719038004973437088,184167113,badnewsjr_
1.71903770429218E+018,Mon Oct 30 17:05:01 +0000 2023,0,how do I know if I need to make a video about a tiktok shop purchaseâ€ï¸,1.71903770429218E+018,,,en,she/her - POC - LGBTQIA+ - 18,0,0,0,https://x.com/harryywinkle/status/1719037704292180142,1.12613577020765E+018,harryywinkle
1.71903592590727E+018,Mon Oct 30 16:57:57 +0000 2023,0,Whatever I ordered from TikTok shop came today ,1.71903592590727E+018,,,en,The Beauty Boutique ,0,0,0,https://x.com/janna_aileen/status/1719035925907271700,1.41059556575112E+018,janna_aileen
1.71903563056122E+018,Mon Oct 30 16:56:47 +0000 2023,0,TikTok shop is some wicked shit,1.71903563056122E+018,,,en,Gag City ,0,0,0,https://x.com/_BkBarb/status/1719035630561222755,1.55561112810909E+018,_BkBarb
1.71903502838937E+018,Mon Oct 30 16:54:23 +0000 2023,95,TikTok Shop is offering ridiculous deals on Juvee Here's how you can check if you have a discount waiting â¬‡ï¸ https://t.co/Zx7nwbf00H,1.71903502838937E+018,https://pbs.twimg.com/ext_tw_video_thumb/1719034745647243264/pu/img/ooS4ADCEG5TV-aTO.jpg,,en,,0,11,2,https://x.com/drinkjuvee/status/1719035028389376313,1.41540759528889E+018,drinkjuvee
1.71903495870504E+018,Mon Oct 30 16:54:06 +0000 2023,5,bro i am getting so sick of the tiktok shop. Why the FUCK is it showing me an ad for whatever they want me to buy EVERG OTHER VIDEO!!!! Sometimes it s 2 in a row for the same item. Isn t there a shop tab??? take it off my fyp. like fuck dude,1.71903495870504E+018,,,en,Dunder Mifflin Paper Co.,0,2,0,https://x.com/lunamikimura/status/1719034958705041411,491877130,lunamikimura
1.71903293161463E+018,Mon Oct 30 16:46:03 +0000 2023,39,TikTok Deals Are Out Of Control! Paradox Rift Booster Box $55.99 Full Transparency: I am hesitant to jump on this TikTok shop trend but I m gonna put this out there for people who are interested @PokemonTCGDrops @PKMNBay https://t.co/3eD2LdFGaw,1.71903293161463E+018,https://pbs.twimg.com/media/F9s7VxMbEAE4-8j.jpg,,en,"California, USA",1,27,2,https://x.com/SouthBayPokeHnt/status/1719032931614634054,1.48637530903316E+018,SouthBayPokeHnt
1.71903177763182E+018,Mon Oct 30 16:41:28 +0000 2023,2,Tiktok shop organic growth 07 Days Straight $3000+ In Revenue. DM to collaborate. https://t.co/gmI9ZgH1Pg,1.71903177763182E+018,https://pbs.twimg.com/media/F9s6RjXaYAAEOi6.jpg,,en,"Karachi, Pakistan",0,0,0,https://x.com/iSaadBinSarwar/status/1719031777631822323,8.36990844464934E+017,iSaadBinSarwar
1.71903113036655E+018,Mon Oct 30 16:38:54 +0000 2023,8,Fuck Bitcoin Bull Run that was pennys on the dollar to what TikTok shop is LISTEN TikTok is paying for 20$ everyone s first order + paying shipping. I can charge up the ass customer gets product cheap af + free ship and TikTok takes Amazon sales. Win Win Win Stay sleeping ,1.71903113036655E+018,,,en,,0,2,0,https://x.com/rocco_ecom/status/1719031130366558677,9.44287916297195E+017,rocco_ecom
1.7190299834468E+018,Mon Oct 30 16:34:20 +0000 2023,0,Nun on TikTok shop. Somebody tell me to get off.,1.7190299834468E+018,,,en,"Little Rock, AR",1,1,0,https://x.com/Kaee__/status/1719029983446806759,266244266,Kaee__
1.71902901991859E+018,Mon Oct 30 16:30:31 +0000 2023,0,Nah TikTok shop is actually scary,1.71902901991859E+018,,,en,Somewhere over the rainbow ðŸŒˆ,0,0,0,https://x.com/reniejoms/status/1719029019918598430,754853736,reniejoms
1.71902886041341E+018,Mon Oct 30 16:29:52 +0000 2023,0,Has anyone UGC creator who creates TikTok shop videos for brands ran into a brand wanting multiple videos from you after you agreed to the original video and submitted it?,1.71902886041341E+018,,,en,"Mississippi, USA",0,0,0,https://x.com/ConsciousUGC/status/1719028860413411680,1.54721390060885E+018,ConsciousUGC
1.71902580303854E+018,Mon Oct 30 16:17:44 +0000 2023,0,Yo I need to stop adding everything i want to my cart. Tiktok and Amazon shop stays taking all my money ,1.71902580303854E+018,,,en,,0,0,0,https://x.com/my_oh_my16/status/1719025803038544123,1.35812891008546E+018,my_oh_my16
1.71902539046573E+018,Mon Oct 30 16:16:05 +0000 2023,0,just made my first tiktok shop purchase and it was only $1,1.71902539046573E+018,,,en,"Baltimore, MD",0,0,0,https://x.com/all__thatjass/status/1719025390465733117,1.20048076222881E+018,all__thatjass
1.71902418391548E+018,Mon Oct 30 16:11:18 +0000 2023,3,tiktok shop been the worst shit thats happen to tiktok omfg,1.71902418391548E+018,,,en,"Houston, TX",1,0,0,https://x.com/hotgirlxbri/status/1719024183915483390,3187084045,hotgirlxbri
1.71902285738296E+018,Mon Oct 30 16:06:01 +0000 2023,0,sometimes I feel overwhelmed by a video ad (a blend of too much text confusing visuals and voiceover) and have to scroll away instantly...anyone else?,1.71902285738296E+018,,,en,Ready to learn more? ðŸ‘‰,0,0,0,https://x.com/jackie_startok/status/1719022857382969476,1.430243532179E+018,jackie_startok
1.71902162401009E+018,Mon Oct 30 16:01:07 +0000 2023,0,â‰ï¸CAN YOU BELIEVE ITâ‰ï¸ Now selling at $1.74 Twist Plait Hair Braiding Tools by TiktokReelsShop Shop the range here â© https://t.co/FRDwcBxqrW https://t.co/1z6pyP6RRj,1.71902162401009E+018,https://pbs.twimg.com/media/F9sxDuBWoAEVAp-.jpg,,en,"San Francisco, CA",0,0,0,https://x.com/tiktokreelsshop/status/1719021624010097130,1.18451582238909E+018,tiktokreelsshop
1.71902139061805E+018,Mon Oct 30 16:00:12 +0000 2023,0,Y all be ordering from the TikTok shop?,1.71902139061805E+018,,,en,"Memphis, TN",0,0,0,https://x.com/TREatMEliKeAgem/status/1719021390618054703,232105082,TREatMEliKeAgem
1.71902134482491E+018,Mon Oct 30 16:00:01 +0000 2023,1,I heard a rumor that TikTok is having legal issues in China which is why they are going so hard on TikTok Shop in the US. The plan is to capture market share here quickly even if that means offering 50% off on their dime. Anyone can confirm or deny?,1.71902134482491E+018,,,en,"Los Angeles, CA",0,1,0,https://x.com/Melanie_Balke/status/1719021344824914317,8.01297920066777E+017,Melanie_Balke
1.71902031279097E+018,Mon Oct 30 15:55:55 +0000 2023,2,My Etsy shop funds just got deposited into my account. The best feeling ,1.71902031279097E+018,,,en,,0,0,0,https://x.com/JohannaLynnUGC/status/1719020312790978907,1.69713668720841E+018,JohannaLynnUGC
1.71902014905401E+018,Mon Oct 30 15:55:16 +0000 2023,0,While social commerce like #TikTok Shop faced some initial criticism the unique ability it provides means brands that can crack the code are the ones that will succeed in scoring a large portion of the market. More: https://t.co/nGzvAdP9N9. #ProductExperience #HolidayShopping https://t.co/uhwQ2LXulu,1.71902014905401E+018,https://pbs.twimg.com/media/F9svstYW4AAVgl3.jpg,,en,"Boston, DÃ¼sseldorf, Nantes, London",0,0,0,https://x.com/akeneopim/status/1719020149054017898,897063528,akeneopim
1.71901890840404E+018,Mon Oct 30 15:55:02 +0000 2023,2,@TeamYouTube Wonder if people are going to use this or Tiktok shop more?,1.71902009101714E+018,,TeamYouTube,en,,0,0,0,https://x.com/TheAIMarvels/status/1719020091017146475,1.6849585116277E+018,TheAIMarvels
1.71901914919485E+018,Mon Oct 30 15:51:17 +0000 2023,0,Should I buy off the TikTok shop?,1.71901914919485E+018,,,en,LA,0,0,0,https://x.com/itskindabreezii/status/1719019149194850681,41903927,itskindabreezii
1.71901746968202E+018,Mon Oct 30 15:44:37 +0000 2023,0,TikTok Shop is a real e-commerce threat https://t.co/KAYp3zn8i8 via @BW #ecommerce #shoppers #shopping #social #media #platform #consumers #shop #videos #livestreams #app #growth #investments #retail #b2c #marketing #advertisers #commerce,1.71901746968202E+018,,,en,United States,0,0,0,https://x.com/VirtualHardy/status/1719017469682028665,1.54655719149424E+018,VirtualHardy
1.71901709206916E+018,Mon Oct 30 15:43:07 +0000 2023,0,Check out my latest article: TikTok Shop Case Study: $48K in 15 days with a 36% Profit Margin; No Ads! https://t.co/P0Ohc5AXSY via @LinkedIn,1.71901709206916E+018,,,en,"Dhaka, Bangladesh",0,0,0,https://x.com/rihanoorprotik/status/1719017092069163463,7.05596350772023E+017,rihanoorprotik
1.71900697190979E+018,Mon Oct 30 15:30:51 +0000 2023,0,@ugclugama What s the requirement to get accepted into TikTok Shop affiliate program?,1.71901400424343E+018,,ugclugama,en,,0,1,0,https://x.com/findingcreators/status/1719014004243439959,500849724,findingcreators
1.71901267675863E+018,Mon Oct 30 15:25:34 +0000 2023,0,Check out The Muslim Woman's Book Shop's video! #TikTok https://t.co/anjh4v5Q88 #StopGazaGenocide #CeasefireNOW,1.71901267675863E+018,,,en,,0,0,1,https://x.com/AmiOsori0/status/1719012676758634525,1.64021411247396E+018,AmiOsori0
1.71901193789865E+018,Mon Oct 30 15:22:38 +0000 2023,0,Btw if you don t have â‚¬28 for a hirbawi kufiya TikTok shop has these https://t.co/IZTbzeV8QN that also donate to Palestine it s just only available in black and white.,1.71901193789865E+018,,,en,they/she 2007,0,0,0,https://x.com/t33nsp1r1t3d/status/1719011937898651850,1.69216654526973E+018,t33nsp1r1t3d
1.71901188593091E+018,Mon Oct 30 15:22:25 +0000 2023,0,Lmaoooooo somebody on TikTok said Sheree bringing Keith Lee to the next RHOA reunion ,1.71901188593091E+018,,,en,"Big Dolla$, Texass",0,0,0,https://x.com/SunshineScottee/status/1719011885930910128,1.36719718501679E+018,SunshineScottee
1.71901009641468E+018,Mon Oct 30 15:15:19 +0000 2023,2,The duality of TikTok shop https://t.co/G1w7bTP101,1.71901009641468E+018,https://pbs.twimg.com/media/F9smkd6asAArZty.jpg,,en,they/she 2007,0,0,1,https://x.com/t33nsp1r1t3d/status/1719010096414687701,1.69216654526973E+018,t33nsp1r1t3d
1.71897528144304E+018,Mon Oct 30 12:56:58 +0000 2023,2,Tiktok shop is the biggest opportunity in eCommerce right now in my opinion. Last month my sales weren t anything to boast about. I only did a few a day. But I m figuring out what works and what doesn t with this platform while making sales. It s beyond easy to sell here https://t.co/tRCirMWhFa,1.71897528144304E+018,https://pbs.twimg.com/media/F9sG5RrWIAA1oOJ.jpg,,en,,0,1,0,https://x.com/guerra447/status/1718975281443041296,8.47813630473252E+017,guerra447
1.7187743207747E+018,Mon Oct 30 12:54:04 +0000 2023,0,@hasnainceo DMed you!,1.71897455172642E+018,,hasnainceo,en,Virginia,0,0,0,https://x.com/sociallygin/status/1718974551726420192,1.62333026445256E+018,sociallygin
1.71897118049586E+018,Mon Oct 30 12:42:55 +0000 2023,1,@D_Crusade yeah but thats because they make revenue through the tiktok shop shit,1.71897174245713E+018,,D_Crusade,en,illinois,0,1,0,https://x.com/M3M3_TV_/status/1718971742457139689,8.40942808118751E+017,M3M3_TV_
1.71890432040044E+018,Mon Oct 30 12:25:37 +0000 2023,1,@The_Oodie I don t I m waiting to get the real deal!,1.71896739021234E+018,,The_Oodie,en,Virginia,0,0,0,https://x.com/sociallygin/status/1718967390212345873,1.62333026445256E+018,sociallygin
1.71896638307606E+018,Mon Oct 30 12:21:37 +0000 2023,0,Everyone loves the glaze but the scents have been hit or miss and I can't help but to feel that it's the turnaround rate that TikTok shop has placed on businesses.,1.71896638550461E+018,,TatyanaJenene,en,1637 Blast Ave,0,1,0,https://x.com/TatyanaJenene/status/1718966385504612798,17524406,TatyanaJenene
1.71896638307606E+018,Mon Oct 30 12:21:37 +0000 2023,0,I think this is what's happening to canvas beauty. Before Stormi put it on TikTok shop everyone loved it specifically the strong scent and thickness of the glaze. Lately people (both new and returning customers) have been complaining about the scents not being as strong,1.71896638307606E+018,,,en,1637 Blast Ave,0,1,0,https://x.com/TatyanaJenene/status/1718966383076061292,17524406,TatyanaJenene
1.71896421470514E+018,Mon Oct 30 12:13:00 +0000 2023,0,What is TikTok Shop? + 9 benefits of A TikTok Shop Seller.... ===&gt;https://t.co/nczvr1WPMO https://t.co/BfMKdBP56m,1.71896421470514E+018,https://pbs.twimg.com/media/F9hpgMDXYAAwgNT.jpg,,en,,0,0,0,https://x.com/mulmub_/status/1718964214705148041,1.67806396754399E+018,mulmub_
1.71896417490503E+018,Mon Oct 30 12:12:50 +0000 2023,1,TikTok shop must be a gift and a curse for small business owners. While the visibility and increase in revenue are awesome TikTok s expectation of shipment happening within three days can potentially cause quality control issues.,1.71896417490503E+018,,,en,1637 Blast Ave,0,0,0,https://x.com/TatyanaJenene/status/1718964174905036921,17524406,TatyanaJenene
1.71896356109799E+018,Mon Oct 30 12:10:24 +0000 2023,1,Tiktok shop is dangerously close to taking over Amazon,1.71896356109799E+018,,,en,,0,0,0,https://x.com/justahbluejay/status/1718963561097998846,9.20126758401269E+017,justahbluejay
1.71896011736893E+018,Mon Oct 30 11:56:43 +0000 2023,5,Yall know how bad it is when im about to buy something off tiktok shop,1.71896011736893E+018,,,en,blk,1,2,0,https://x.com/blondedgff/status/1718960117368934687,1.26751401749874E+018,blondedgff
1.71895766412891E+018,Mon Oct 30 11:46:58 +0000 2023,1,I need to stay off TikTok shop ,1.71895766412891E+018,,,en,"Houston, TX",0,0,0,https://x.com/_SheLoveeNaee_/status/1718957664128913646,43742449,_SheLoveeNaee_
1.71895482251339E+018,Mon Oct 30 11:35:40 +0000 2023,2,ð‰ð¨ð¢ð§ ð¨ð®ð« ð®ð©ðœð¨ð¦ð¢ð§ð  ð°ðžð›ð¢ð§ðšð« ðŸð¨ð« ðš ð ð¨ð¥ððžð§ ð¨ð©ð©ð¨ð«ð­ð®ð§ð¢ð­ð²Â to know how to scale your business on @TikTok Shop with effortless integration by CedCommerce this festive season Mark your calendar for the Nov 3 at 11 AM (PST) #TikTokshop #TikTok https://t.co/6o7OibRIXy,1.71895482251339E+018,https://pbs.twimg.com/ext_tw_video_thumb/1718952393680068608/pu/img/YeB5_rm3V-Pcf_pP.jpg,,en,everywhere,0,1,1,https://x.com/cedcommerce/status/1718954822513393672,3168316571,cedcommerce
1.71894649949593E+018,Mon Oct 30 11:02:36 +0000 2023,0,Can Shopee and Lazada fill the TikTok Shop-shaped void? https://t.co/svh10d9M0a https://t.co/rsi7EgFFoG,1.71894649949593E+018,https://pbs.twimg.com/tweet_video_thumb/F9rsu4dagAAFtBO.jpg,,en,,0,0,0,https://x.com/HubStartupInfo/status/1718946499495932292,7.57880062955913E+017,HubStartupInfo
1.71894611684538E+018,Mon Oct 30 11:01:05 +0000 2023,0,Check out kiki f&amp;d shop's video! #TikTok https://t.co/fSGmnReGeF,1.71894611684538E+018,,,en,"Beverly Hills, CA",0,0,0,https://x.com/YAHWEH63196246/status/1718946116845384181,1.14820927820273E+018,YAHWEH63196246
1.71890117867772E+018,Mon Oct 30 11:00:56 +0000 2023,1,@shadowofoscar U should buy tiktok shop dild0 to cwlbreate,1.7189460792557E+018,,refrainatrium,en,P3l1c4n t0wn,0,1,0,https://x.com/c_osmosis/status/1718946079255703922,1.37661606102239E+018,c_osmosis
1.71894557320906E+018,Mon Oct 30 10:58:57 +0000 2023,0,You guys can click these link to shop : Tiktok: https://t.co/9uC6kRRK24 Shopee: https://t.co/8dZ2taaSap,1.71894557991989E+018,,hobeauty_my,en,Malaysia,0,0,0,https://x.com/hobeauty_my/status/1718945579919896916,1.24939898467152E+018,hobeauty_my
1.71894214241908E+018,Mon Oct 30 10:45:17 +0000 2023,0,6:44 am and I m buying shit on TikTok shop â€ï¸,1.71894214241908E+018,,,en,"Georgia, USA",0,0,0,https://x.com/x_ReRe01/status/1718942142419083394,306587254,x_ReRe01
1.71894168324372E+018,Mon Oct 30 10:43:28 +0000 2023,0,BUMP for sale prices ! P30 ea P80 ea P150 ea P200 ea payo shopee cod link on orig twt reply w/ fees tiktok shop cod link dm up to 10.31 only~ # wts lfb payday sale ive wonyoung yujin leeseo lesserafim eunchae sakura yunjin newjeans hyein haerin pc ph,1.71894168324372E+018,,,en,Republic of the Philippines,0,0,0,https://x.com/urjanesells/status/1718941683243729104,1.41697109782885E+018,urjanesells
1.71894138242411E+018,Mon Oct 30 10:42:16 +0000 2023,0,BUMP ! 150php set payo shopee cod link on orig twt reply w/ fees tiktok shop cod link dm up to 10.31 only~ # wts lfb payday sale seventeen jeonghan dicon 101 special holo pvc photocard,1.71894138242411E+018,,,en,Republic of the Philippines,0,0,0,https://x.com/urjanesells/status/1718941382424117286,1.41697109782885E+018,urjanesells
1.71894127800272E+018,Mon Oct 30 10:41:51 +0000 2023,0,BUMP ! pcs: 81php ea payo shopee cod link on orig twt reply w/ fees tiktok shop cod link dm up to 10.31 only~ # wts lfb payday sale seventeen svt f*ck my life fml carat version jun hoshi joshua photocard pc ph,1.71894127800272E+018,,,en,Republic of the Philippines,0,0,0,https://x.com/urjanesells/status/1718941278002729299,1.41697109782885E+018,urjanesells
1.71894113954444E+018,Mon Oct 30 10:41:18 +0000 2023,0,BUMP for 100php! payo shopee cod link on orig twt reply w/ fees tiktok shop cod link dm up to 10.31 only~ # wts lfb payday sale smcu 2021 nct jisung poster unsealed album ph onhand,1.71894113954444E+018,,,en,Republic of the Philippines,0,0,0,https://x.com/urjanesells/status/1718941139544445045,1.41697109782885E+018,urjanesells
1.71894080779181E+018,Mon Oct 30 10:39:59 +0000 2023,0,BUMP ! 50php off per pc~ 500php if set~ prio payo shopee cod link on orig twt reply w/ fees tiktok shop cod link dm up to 10.31 only~ # wts lfb payday sale treasure jaehyuk tss ch1 wc 2022 ongredients pc photocard ph onhand,1.71894080779181E+018,,,en,Republic of the Philippines,0,0,0,https://x.com/urjanesells/status/1718940807791816901,1.41697109782885E+018,urjanesells
1.71894029290749E+018,Mon Oct 30 10:37:56 +0000 2023,0,BUMP ! sukhwan unit: P50 ea suk hello tour holo: P200 ea ; P350 both other pcs: P100 ea prio payo shopee cod link on orig twt reply w/ fees tiktok shop cod link dm up to 10.31 only~ # wts lfb payday sale treasure hyunsuk doyoung junghwan photocard pc onhand ph,1.71894029290749E+018,,,en,Republic of the Philippines,0,0,0,https://x.com/urjanesells/status/1718940292907495440,1.41697109782885E+018,urjanesells
1.71893768345037E+018,Mon Oct 30 10:27:34 +0000 2023,0,How to Fully Automate Your Tiktok Shop Try Ownbass Free Here: https://t.co/rxp1FDWLED How to Sell on Tiktok Shop (the Future of eCommerce): https://t.co/Y1VqGJy728 How I Get Product Videos that ACTUALLY SELL(Try Viralecomadz): https://t.co/xqu4OShl6Y Free Discord https://t.co/Y6fIm0Nvl3,1.71893768345037E+018,https://pbs.twimg.com/ext_tw_video_thumb/1718936013777608705/pu/img/VG09bnK7Pykd5VCw.jpg,,en,,0,0,0,https://x.com/guerra447/status/1718937683450372357,8.47813630473252E+017,guerra447
1.71887762006099E+018,Mon Oct 30 10:16:45 +0000 2023,1,@Darmoniofficial @AlexMonahan100 Buddy definitely buys his clothes from the TikTok shop,1.71893496194677E+018,,Darmoniofficial,en,,0,0,0,https://x.com/sketeharris/status/1718934961946771559,1.53718967609998E+018,sketeharris
1.71893411677381E+018,Mon Oct 30 10:13:24 +0000 2023,0,Tiktok account: clothing innovation shop https://t.co/RoShHOPfyf,1.71893411677381E+018,https://pbs.twimg.com/ext_tw_video_thumb/1718934065301299200/pu/img/NYMTGeiD8KqNnV7E.jpg,,en,paranaque city manila ,0,0,0,https://x.com/ouwen_huang/status/1718934116773818820,1.46585007802808E+018,ouwen_huang
1.71893209663343E+018,Mon Oct 30 10:05:22 +0000 2023,0,Me showing off my new goose plushie that i bought from tiktok shop https://t.co/UGtwzAJA90,1.71893209663343E+018,https://pbs.twimg.com/ext_tw_video_thumb/1371640813210451968/pu/img/PN2paZ50w63ZC2JU.jpg,,en,,0,0,0,https://x.com/SyedArep/status/1718932096633434458,120699954,SyedArep
1.71893075539566E+018,Mon Oct 30 10:00:02 +0000 2023,0,What to wear on Monday? Our best selling Bella Boatneck Top is back in stock! Shop now before it sells out again! Shop here: Shopee: https://t.co/vtIcGBNN3k Lazada: https://t.co/5KL9zcDHCg Tiktok: https://t.co/sHC6Elf7l4 #dnemnlph #dnemnl #TikTokãƒ©ã‚¤ãƒ– https://t.co/i6PEnobqk4,1.71893075539566E+018,https://pbs.twimg.com/media/F9pkvAKbYAAPeUy.jpg,,en,,0,0,0,https://x.com/dnemnl/status/1718930755395662210,8.35758840889008E+017,dnemnl
1.71892794101355E+018,Mon Oct 30 09:56:32 +0000 2023,1,@Zai_Takashi Im thinking the one next to the drop shop considering we already had a tiktok &amp; IG drop,1.71892987280084E+018,,Zai_Takashi,en,,0,1,0,https://x.com/neebzyyy/status/1718929872800845985,344685805,neebzyyy
1.71892607353748E+018,Mon Oct 30 09:41:26 +0000 2023,1,Can Shopee and Lazada fill the TikTok Shop-shaped void? https://t.co/pnKIdGQISi #startup #technology,1.71892607353748E+018,,,en,,0,1,0,https://x.com/yogiliman/status/1718926073537482820,155954920,yogiliman
1.71892600438153E+018,Mon Oct 30 09:41:10 +0000 2023,0,Can Shopee and Lazada fill the TikTok Shop-shaped void? https://t.co/cjz2y7Y9t7,1.71892600438153E+018,,,en,Asia,0,0,0,https://x.com/techinasia/status/1718926004381536347,44078873,techinasia
1.71891701330782E+018,Mon Oct 30 09:05:26 +0000 2023,0,Reminds me of a Tiktok I saw where a road side shop owner refused to sell a bottle of water to a young girl in her car but rather told her to drive further down park then come &amp; purchase the water calling her disrespectful whereas once it s a man they run up to the car.,1.71891701330782E+018,,,en,"Enugu, Nigeria",0,0,0,https://x.com/kamycolour/status/1718917013307826553,9.30372040489684E+017,kamycolour
1.71891113473937E+018,Mon Oct 30 08:42:05 +0000 2023,1,Check out Saboro Online Shop's video! #TikTok https://t.co/4ORcWfZAe2,1.71891113473937E+018,,,en,,0,0,0,https://x.com/ecarlojohn/status/1718911134739370348,4053777254,ecarlojohn
1.71891091177441E+018,Mon Oct 30 08:41:11 +0000 2023,1,Check out Everliegh&amp;Caroline Shop's video! #TikTok https://t.co/bAI7IAD6UV,1.71891091177441E+018,,,en,,0,0,0,https://x.com/ecarlojohn/status/1718910911774413230,4053777254,ecarlojohn
1.71890762224462E+018,Mon Oct 30 08:28:09 +0000 2023,1,Questions - DM Or Want to start tiktok shop ? Book a call now by clicking here https://t.co/AFdqsyLSSB,1.71890763235719E+018,,Hassanhaidryhrh,en,Free community ðŸ‘‰ðŸ½,0,0,0,https://x.com/Hassanhaidryhrh/status/1718907632357196095,1.54377806800275E+018,Hassanhaidryhrh
1.71890762224462E+018,Mon Oct 30 08:28:09 +0000 2023,0,Now I have 4 owned Tiktok Shop and dozen I'm managing for clients. All passive I just involved in building the system &amp; KPIs of success it's all automated taking my 2h/day.,1.71890762875009E+018,,Hassanhaidryhrh,en,Free community ðŸ‘‰ðŸ½,0,1,0,https://x.com/Hassanhaidryhrh/status/1718907628750098516,1.54377806800275E+018,Hassanhaidryhrh
1.71890711019953E+018,Mon Oct 30 08:26:05 +0000 2023,0,i feel like tiktok is becoming less enjoyable. it almost feels salesy in a way w/ the new tiktok shop. &amp; then evb s promoting something for a dollar &amp; or forcing an aesthetic for views &amp; likes. whereas it used to feel more like snapchat 2.0 a chill ass authentic fckn vibe,1.71890711019953E+018,,,en,Gag City,0,0,0,https://x.com/foreverjlw/status/1718907110199538154,3137911644,foreverjlw
